id,node_id,hub_id,span,span2hub,direction,type
3682,ZN0175,漕宝路出口00,0,30,内圈,主线-匝道
3683,漕宝路进口00,漕宝路进口00,10,10,内圈,匝道
3684,漕宝路进口01,漕宝路进口00,10,20,内圈,匝道
3685,漕宝路进口02,漕宝路进口00,10,30,内圈,匝道
3686,ZN0216,漕宝路进口00,0,30,内圈,主线-匝道
3687,真BX001,真BX033,10,10,外圈,匝道
3688,真BX002,真BX033,10,20,外圈,匝道
3689,真BX003,真BX033,10,30,外圈,匝道
3690,真BX004,真BX033,10,40,外圈,匝道
3691,真BX005,真BX033,10,50,外圈,匝道
3692,真BX006,真BX033,10,60,外圈,匝道
3693,真BX007,真BX033,10,70,外圈,匝道
3694,真BX008,真BX033,10,80,外圈,匝道
3695,真BX009,真BX033,10,90,外圈,匝道
3696,真BX010,真BX033,10,100,外圈,匝道
3697,真BX011,真BX033,10,110,外圈,匝道
3698,真BX012,真BX033,10,120,外圈,匝道
3699,真BX013,真BX033,10,130,外圈,匝道
3700,真BX014,真BX033,10,140,外圈,匝道
3701,真BX015,真BX033,10,150,外圈,匝道
3702,真BX016,真BX033,10,160,外圈,匝道
3703,真BX017,真BX033,10,170,外圈,匝道
3704,真BX018,真BX033,10,180,外圈,匝道
3705,真BX019,真BX033,10,190,外圈,匝道
3706,真BX020,真BX033,10,200,外圈,匝道
3707,真BX021,真BX033,10,210,外圈,匝道
3708,真BX022,真BX033,10,220,外圈,匝道
3709,真BX023,真BX033,10,230,外圈,匝道
3710,真BX024,真BX033,10,240,外圈,匝道
3711,真BX025,真BX033,10,250,外圈,匝道
3712,真BX026,真BX033,10,260,外圈,匝道
3713,真BX027,真BX033,10,270,外圈,匝道
3714,真BX028,真BX033,10,280,外圈,匝道
3715,真BX029,真BX033,10,290,外圈,匝道
3716,真BX030,真BX033,10,300,外圈,匝道
3717,真BX031,真BX033,10,310,外圈,匝道
3718,真BX032,真BX033,10,320,外圈,匝道
3719,真BX033,真BX033,10,330,外圈,匝道
3720,ZW0516,真BX001,0,330,外圈,主线-匝道
3721,真NX001,真NX028,10,10,内圈,匝道
3722,真NX002,真NX028,10,20,内圈,匝道
3723,真NX003,真NX028,10,30,内圈,匝道
3724,真NX004,真NX028,10,40,内圈,匝道
3725,真NX005,真NX028,10,50,内圈,匝道
3726,真NX006,真NX028,10,60,内圈,匝道
3727,真NX007,真NX028,10,70,内圈,匝道
3728,真NX008,真NX028,10,80,内圈,匝道
3729,真NX009,真NX028,10,90,内圈,匝道
3730,真NX010,真NX028,10,100,内圈,匝道
3731,真NX011,真NX028,10,110,内圈,匝道
3732,真NX012,真NX028,10,120,内圈,匝道
3733,真NX013,真NX028,10,130,内圈,匝道
3734,真NX014,真NX028,10,140,内圈,匝道
3735,真NX015,真NX028,10,150,内圈,匝道
3736,真NX016,真NX028,10,160,内圈,匝道
3737,真NX017,真NX028,10,170,内圈,匝道
3738,真NX018,真NX028,10,180,内圈,匝道
3739,真NX019,真NX028,10,190,内圈,匝道
3740,真NX020,真NX028,10,200,内圈,匝道
3741,真NX021,真NX028,10,210,内圈,匝道
3742,真NX022,真NX028,10,220,内圈,匝道
3743,真NX023,真NX028,10,230,内圈,匝道
3744,真NX024,真NX028,10,240,内圈,匝道
3745,真NX025,真NX028,10,250,内圈,匝道
3746,真NX026,真NX028,10,260,内圈,匝道
3747,真NX027,真NX028,10,270,内圈,匝道
3748,真NX028,真NX028,10,280,内圈,匝道
3749,ZN0485,真NX001,0,280,内圈,主线-匝道
3750,真XB001,真XB001,10,10,内圈,匝道
3751,真XB002,真XB001,10,20,内圈,匝道
3752,真XB003,真XB001,10,30,内圈,匝道
3753,真XB004,真XB001,10,40,内圈,匝道
3754,真XB005,真XB001,10,50,内圈,匝道
3755,真XB006,真XB001,10,60,内圈,匝道
3756,真XB007,真XB001,10,70,内圈,匝道
3757,真XB008,真XB001,10,80,内圈,匝道
3758,真XB009,真XB001,10,90,内圈,匝道
3759,真XB010,真XB001,10,100,内圈,匝道
3760,真XB011,真XB001,10,110,内圈,匝道
3761,真XB012,真XB001,10,120,内圈,匝道
3762,真XB013,真XB001,10,130,内圈,匝道
3763,真XB014,真XB001,10,140,内圈,匝道
3764,真XB015,真XB001,10,150,内圈,匝道
3765,真XB016,真XB001,10,160,内圈,匝道
3766,真XB017,真XB001,10,170,内圈,匝道
3767,真XB018,真XB001,10,180,内圈,匝道
3768,真XB019,真XB001,10,190,内圈,匝道
3769,真XB020,真XB001,10,200,内圈,匝道
3770,真XB021,真XB001,10,210,内圈,匝道
3771,真XB022,真XB001,10,220,内圈,匝道
3772,真XB023,真XB001,10,230,内圈,匝道
3773,真XB024,真XB001,10,240,内圈,匝道
3774,真XB025,真XB001,10,250,内圈,匝道
3775,真XB026,真XB001,10,260,内圈,匝道
3776,真XB027,真XB001,10,270,内圈,匝道
3777,真XB028,真XB001,10,280,内圈,匝道
3778,真XB029,真XB001,10,290,内圈,匝道
3779,真XB030,真XB001,10,300,内圈,匝道
3780,真XB001,ZN0518,0,300,内圈,匝道-主线
3781,真XN001,真XN001,10,10,外圈,匝道
3782,真XN002,真XN001,10,20,外圈,匝道
3783,真XN003,真XN001,10,30,外圈,匝道
3784,真XN004,真XN001,10,40,外圈,匝道
3785,真XN005,真XN001,10,50,外圈,匝道
3786,真XN006,真XN001,10,60,外圈,匝道
3787,真XN007,真XN001,10,70,外圈,匝道
3788,真XN008,真XN001,10,80,外圈,匝道
3789,真XN009,真XN001,10,90,外圈,匝道
3790,真XN010,真XN001,10,100,外圈,匝道
3791,真XN011,真XN001,10,110,外圈,匝道
3792,真XN012,真XN001,10,120,外圈,匝道
3793,真XN013,真XN001,10,130,外圈,匝道
3794,真XN014,真XN001,10,140,外圈,匝道
3795,真XN015,真XN001,10,150,外圈,匝道
3796,真XN016,真XN001,10,160,外圈,匝道
3797,真XN017,真XN001,10,170,外圈,匝道
3798,真XN018,真XN001,10,180,外圈,匝道
3799,真XN019,真XN001,10,190,外圈,匝道
3800,真XN020,真XN001,10,200,外圈,匝道
3801,真XN021,真XN001,10,210,外圈,匝道
3802,真XN022,真XN001,10,220,外圈,匝道
3803,真XN023,真XN001,10,230,外圈,匝道
3804,真XN024,真XN001,10,240,外圈,匝道
3805,真XN025,真XN001,10,250,外圈,匝道
3806,真XN026,真XN001,10,260,外圈,匝道
3807,真XN027,真XN001,10,270,外圈,匝道
3808,真XN028,真XN001,10,280,外圈,匝道
3809,真XN029,真XN001,10,290,外圈,匝道
3810,真XN030,真XN001,10,300,外圈,匝道
3811,真XN031,真XN001,10,310,外圈,匝道
3812,真XN001,ZW0489,0,310,外圈,匝道-主线
3813,华NX001,华NX023,10,10,内圈,匝道
3814,华NX002,华NX023,10,20,内圈,匝道
3815,华NX003,华NX023,10,30,内圈,匝道
3816,华NX004,华NX023,10,40,内圈,匝道
3817,华NX005,华NX023,10,50,内圈,匝道
3818,华NX006,华NX023,10,60,内圈,匝道
3819,华NX007,华NX023,10,70,内圈,匝道
3820,华NX008,华NX023,10,80,内圈,匝道
3821,华NX009,华NX023,10,90,内圈,匝道
3822,华NX010,华NX023,10,100,内圈,匝道
3823,华NX011,华NX023,10,110,内圈,匝道
3824,华NX012,华NX023,10,120,内圈,匝道
3825,华NX013,华NX023,10,130,内圈,匝道
3826,华NX014,华NX023,10,140,内圈,匝道
3827,华NX015,华NX023,10,150,内圈,匝道
3828,华NX016,华NX023,10,160,内圈,匝道
3829,华NX017,华NX023,10,170,内圈,匝道
3830,华NX018,华NX023,10,180,内圈,匝道
3831,华NX019,华NX023,10,190,内圈,匝道
3832,华NX020,华NX023,10,200,内圈,匝道
3833,华NX021,华NX023,10,210,内圈,匝道
3834,华NX022,华NX023,10,220,内圈,匝道
3835,华NX023,华NX023,10,230,内圈,匝道
3836,ZN0784,华NX001,0,230,内圈,主线-匝道
3837,真WS001,真WS001,10,10,外圈,匝道
3838,真WS002,真WS001,10,20,外圈,匝道
3839,真WS003,真WS001,10,30,外圈,匝道
3840,真WS004,真WS001,10,40,外圈,匝道
3841,真WS005,真WS001,10,50,外圈,匝道
3842,真WS006,真WS001,10,60,外圈,匝道
3843,真WS007,真WS001,10,70,外圈,匝道
3844,真WS001,ZW0707,0,70,外圈,匝道-主线
3845,真WX001,真WX011,10,10,外圈,匝道
3846,真WX002,真WX011,10,20,外圈,匝道
3847,真WX003,真WX011,10,30,外圈,匝道
3848,真WX004,真WX011,10,40,外圈,匝道
3849,真WX005,真WX011,10,50,外圈,匝道
3850,真WX006,真WX011,10,60,外圈,匝道
3851,真WX007,真WX011,10,70,外圈,匝道
3852,真WX008,真WX011,10,80,外圈,匝道
3853,真WX009,真WX011,10,90,外圈,匝道
3854,真WX010,真WX011,10,100,外圈,匝道
3855,真WX011,真WX011,10,110,外圈,匝道
3856,ZW0760,真WX001,0,110,外圈,主线-匝道
3857,虹BX001,虹BX012,10,10,外圈,匝道
3858,虹BX002,虹BX012,10,20,外圈,匝道
3859,虹BX003,虹BX012,10,30,外圈,匝道
3860,虹BX004,虹BX012,10,40,外圈,匝道
3861,虹BX005,虹BX012,10,50,外圈,匝道
3862,虹BX006,虹BX012,10,60,外圈,匝道
3863,虹BX007,虹BX012,10,70,外圈,匝道
3864,虹BX008,虹BX012,10,80,外圈,匝道
3865,虹BX009,虹BX012,10,90,外圈,匝道
3866,虹BX010,虹BX012,10,100,外圈,匝道
3867,虹BX011,虹BX012,10,110,外圈,匝道
3868,虹BX012,虹BX012,10,120,外圈,匝道
3869,ZW0114,虹BX001,0,120,外圈,主线-匝道
3870,虹DB001,虹DB001,10,10,内圈,匝道
3871,虹DB002,虹DB001,10,20,内圈,匝道
3872,虹DB003,虹DB001,10,30,内圈,匝道
3873,虹DB004,虹DB001,10,40,内圈,匝道
3874,虹DB005,虹DB001,10,50,内圈,匝道
3875,虹DB006,虹DB001,10,60,内圈,匝道
3876,虹DB007,虹DB001,10,70,内圈,匝道
3877,虹DB008,虹DB001,10,80,内圈,匝道
3878,虹DB009,虹DB001,10,90,内圈,匝道
3879,虹DB010,虹DB001,10,100,内圈,匝道
3880,虹DB011,虹DB001,10,110,内圈,匝道
3881,虹DB012,虹DB001,10,120,内圈,匝道
3882,虹DB013,虹DB001,10,130,内圈,匝道
3883,虹DB014,虹DB001,10,140,内圈,匝道
3884,虹DB015,虹DB001,10,150,内圈,匝道
3885,虹DB016,虹DB001,10,160,内圈,匝道
3886,虹DB017,虹DB001,10,170,内圈,匝道
3887,虹DB018,虹DB001,10,180,内圈,匝道
3888,虹DB019,虹DB001,10,190,内圈,匝道
3889,虹DB020,虹DB001,10,200,内圈,匝道
3890,虹DB021,虹DB001,10,210,内圈,匝道
3891,虹DB022,虹DB001,10,220,内圈,匝道
3892,虹DB023,虹DB001,10,230,内圈,匝道
3893,虹DB024,虹DB001,10,240,内圈,匝道
3894,虹DB025,虹DB001,10,250,内圈,匝道
3895,虹DB026,虹DB001,10,260,内圈,匝道
3896,虹DB027,虹DB001,10,270,内圈,匝道
3897,虹DB028,虹DB001,10,280,内圈,匝道
3898,虹DB001,ZN0126,0,280,内圈,匝道-主线
3899,虹XB001,虹XB010,10,10,内圈,匝道
3900,虹XB002,虹XB010,10,20,内圈,匝道
3901,虹XB003,虹XB010,10,30,内圈,匝道
3902,虹XB004,虹XB010,10,40,内圈,匝道
3903,虹XB005,虹XB010,10,50,内圈,匝道
3904,虹XB006,虹XB010,10,60,内圈,匝道
3905,虹XB007,虹XB010,10,70,内圈,匝道
3906,虹XB008,虹XB010,10,80,内圈,匝道
3907,虹XB009,虹XB010,10,90,内圈,匝道
3908,虹XB010,虹XB010,10,100,内圈,匝道
3909,虹DB011,虹XB001,0,100,内圈,主线-匝道
3910,虹XN001,虹XN001,10,10,外圈,匝道
3911,虹XN002,虹XN001,10,20,外圈,匝道
3912,虹XN003,虹XN001,10,30,外圈,匝道
3913,虹XN004,虹XN001,10,40,外圈,匝道
3914,虹XN005,虹XN001,10,50,外圈,匝道
3915,虹XN001,ZW0104,0,50,外圈,匝道-主线
3916,金沙江路内圈出口00,金沙江路内圈出口04,10,10,内圈,匝道
3917,金沙江路内圈出口01,金沙江路内圈出口04,10,20,内圈,匝道
3918,金沙江路内圈出口02,金沙江路内圈出口04,10,30,内圈,匝道
3919,金沙江路内圈出口03,金沙江路内圈出口04,10,40,内圈,匝道
3920,金沙江路内圈出口04,金沙江路内圈出口04,10,50,内圈,匝道
3921,ZN0548,金沙江路内圈出口00,0,50,内圈,主线-匝道
3922,金沙江路内圈进口00,,10,10,内圈,匝道
3923,金沙江路内圈进口01,,10,20,内圈,匝道
3924,,金沙江路内圈进口01,0,20,内圈,主线-匝道
3925,金沙江路外圈入口00,金沙江路外圈入口00,10,10,外圈,匝道
3926,金沙江路外圈入口01,金沙江路外圈入口00,10,20,外圈,匝道
3927,金沙江路外圈入口02,金沙江路外圈入口00,10,30,外圈,匝道
3928,金沙江路外圈入口03,金沙江路外圈入口00,10,40,外圈,匝道
3929,金沙江路外圈入口04,金沙江路外圈入口00,10,50,外圈,匝道
3930,金沙江路外圈入口05,金沙江路外圈入口00,10,60,外圈,匝道
3931,金沙江路外圈入口06,金沙江路外圈入口00,10,70,外圈,匝道
3932,金沙江路外圈入口00,ZW0541,0,70,外圈,匝道-主线
3933,金沙江路外圈出口00,金沙江路外圈出口04,10,10,外圈,匝道
3934,金沙江路外圈出口01,金沙江路外圈出口04,10,20,外圈,匝道
3935,金沙江路外圈出口02,金沙江路外圈出口04,10,30,外圈,匝道
3936,金沙江路外圈出口03,金沙江路外圈出口04,10,40,外圈,匝道
3937,金沙江路外圈出口04,金沙江路外圈出口04,10,50,外圈,匝道
3938,ZW0592,金沙江路外圈出口00,0,50,外圈,主线-匝道
3939,金NS001,金NS006,10,10,内圈,匝道
3940,金NS002,金NS006,10,20,内圈,匝道
3941,金NS003,金NS006,10,30,内圈,匝道
3942,金NS004,金NS006,10,40,内圈,匝道
3943,金NS005,金NS006,10,50,内圈,匝道
3944,金NS006,金NS006,10,60,内圈,匝道
3945,ZN0683,金NS001,0,60,内圈,主线-匝道
3946,铜WX001,铜WX007,10,10,外圈,匝道
3947,铜WX002,铜WX007,10,20,外圈,匝道
3948,铜WX003,铜WX007,10,30,外圈,匝道
3949,铜WX004,铜WX007,10,40,外圈,匝道
3950,铜WX005,铜WX007,10,50,外圈,匝道
3951,铜WX006,铜WX007,10,60,外圈,匝道
3952,铜WX007,铜WX007,10,70,外圈,匝道
3953,ZW0668,铜WX001,0,70,外圈,主线-匝道
3954,顾戴路入口00,顾戴路入口00,10,10,内圈,匝道
3955,顾戴路入口01,顾戴路入口00,10,20,内圈,匝道
3956,顾戴路入口02,顾戴路入口00,10,30,内圈,匝道
3957,顾戴路入口00,ZN0145,0,30,内圈,匝道-主线
3958,顾戴路出口00,顾戴路出口02,10,10,外圈,匝道
3959,顾戴路出口01,顾戴路出口02,10,20,外圈,匝道
3960,顾戴路出口02,顾戴路出口02,10,30,外圈,匝道
3961,ZW0145,顾戴路出口00,0,30,外圈,主线-匝道
3962,黄NX001,黄NX011,10,10,内圈,匝道
3963,黄NX002,黄NX011,10,20,内圈,匝道
3964,黄NX003,黄NX011,10,30,内圈,匝道
3965,黄NX004,黄NX011,10,40,内圈,匝道
3966,黄NX005,黄NX011,10,50,内圈,匝道
3967,黄NX006,黄NX011,10,60,内圈,匝道
3968,黄NX007,黄NX011,10,70,内圈,匝道
3969,黄NX008,黄NX011,10,80,内圈,匝道
3970,黄NX009,黄NX011,10,90,内圈,匝道
3971,黄NX010,黄NX011,10,100,内圈,匝道
3972,黄NX011,黄NX011,10,110,内圈,匝道
3973,ZN1145,黄NX001,0,110,内圈,主线-匝道
3974,龙川路入口00,龙川路入口01,10,10,外圈,匝道
3975,龙川路入口01,龙川路入口01,10,20,外圈,匝道
3976,,龙川路入口00,0,20,外圈,主线-匝道
3977,龙川路出口00,龙川路出口02,10,10,内圈,匝道
3978,龙川路出口01,龙川路出口02,10,20,内圈,匝道
3979,龙川路出口02,龙川路出口02,10,30,内圈,匝道
3980,,龙川路出口00,0,30,内圈,主线-匝道
